"ID","niscode","twtot","TOTAALBEV","DENSITEIT","diff","aandeel","originID.x","destID.x","oX","oY","stay","originID.y","move_to","destID.y","move_from","resident","inflow","outflow","resident255","inflow255","outflow255"
522,56078,3408,14565,191.215325089749,-76.6,23.4,522,522,4.31059617961476,50.3217874730145,1440,522,3993,522,1600,0.204749040238874,0.227498933598749,0.567752026162377,52.2110052609128,58.0122280676809,144.776766671406
523,56049,489,4251,140.56335318624,-88.5,11.5,523,523,4.19458564593604,50.3210522017551,289,523,1022,523,130,0.200555170020819,0.0902151283830673,0.709229701596114,51.1415683553088,23.0048577376822,180.853573907009
524,56086,2621,13464,294.775904959729,-80.5,19.5,524,524,4.41822661250715,50.3251053141239,1175,524,4094,524,1013,0.187042343202802,0.161254377586756,0.651703279210443,47.6957975167144,41.1198662846227,166.184336198663
525,91141,3304,8882,156.267134602461,-62.8,37.2,525,525,4.93937312412423,50.3199633500777,1118,525,2223,525,1851,0.215331278890601,0.356510015408321,0.428158705701079,54.9094761171032,90.9100539291217,109.180469953775
526,91005,2132,7071,107.676882006421,-69.8,30.2,526,526,4.81470881776673,50.3156128680865,716,526,1835,526,1253,0.188222923238696,0.329390115667718,0.482386961093586,47.9968454258675,83.9944794952681,123.008675078864
527,82032,2541,7468,53.4330142861979,-66,34,527,527,5.90168439454937,50.2749325419283,1387,527,1013,527,882,0.42260816575259,0.268738574040219,0.308653260207191,107.76508226691,68.528336380256,78.7065813528336
528,83013,778,3089,39.38260568604,-74.8,25.2,528,528,5.56345678363416,50.2932374344148,358,528,591,528,221,0.305982905982906,0.188888888888889,0.505128205128205,78.025641025641,48.1666666666667,128.807692307692
529,56022,1882,9722,219.817067070094,-80.6,19.4,529,529,4.13801570552959,50.3062582134244,965,529,2044,529,719,0.258851931330472,0.192864806866953,0.548283261802575,66.0072424892704,49.180525751073,139.812231759657
530,91030,6396,15661,106.132869678419,-59.2,40.8,530,530,5.12144363544613,50.2654582999393,2667,530,3216,530,3201,0.293593130779392,0.352377807133421,0.354029062087186,74.866248348745,89.8563408190225,90.2774108322325
531,93088,2786,18193,147.68948275292,-84.7,15.3,531,531,4.44329327756606,50.2652110514285,1583,531,5351,531,987,0.199848503976771,0.124605479106173,0.675546016917056,50.9613685140765,31.7743971720742,172.264234313849
532,82037,978,5017,30.3857761668289,-80.5,19.5,532,532,5.91261235580934,50.190911003386,596,532,641,532,216,0.410185822436339,0.148657949070888,0.441156228492774,104.597384721266,37.9077770130764,112.494838265657
533,83034,10492,17419,143.478506114216,-39.8,60.2,533,533,5.34621200314179,50.2027411557742,3511,533,2818,533,6233,0.279493711192485,0.496178952396115,0.224327336411399,71.2708963540837,126.525632861009,57.2034707849069
534,63087,684,3998,139.156749775872,-82.9,17.1,534,534,6.09454632442136,50.2013415774636,468,534,438,534,154,0.441509433962264,0.145283018867925,0.413207547169811,112.584905660377,37.0471698113208,105.367924528302
535,83044,643,2502,36.349541373972,-74.3,25.7,535,535,5.51190237036064,50.214485098193,326,535,434,535,195,0.341361256544503,0.204188481675393,0.454450261780105,87.0471204188482,52.0680628272251,115.884816753927
536,91072,887,4646,37.9846545756371,-80.9,19.1,536,536,5.00135419671722,50.1843296103426,503,536,916,536,271,0.297633136094675,0.160355029585799,0.542011834319527,75.896449704142,40.8905325443787,138.213017751479
537,82014,1328,5044,30.2803598728321,-73.7,26.3,537,537,5.77545374165964,50.1407484936454,778,537,713,537,390,0.413609782030835,0.207336523125997,0.379053694843169,105.470494417863,52.8708133971292,96.658692185008
538,56029,672,3831,44.5325408377697,-82.5,17.5,538,538,4.35379430668482,50.1656706594127,390,538,707,538,222,0.295678544351782,0.168309325246399,0.53601213040182,75.3980288097043,42.9188779378317,136.683093252464
539,93010,482,4837,57.9602495260039,-90,10,539,539,4.44461544253334,50.1738144946751,348,539,1192,539,67,0.216552582451774,0.0416925948973242,0.741754822650902,55.2209085252022,10.6316116988177,189.14747977598
540,91142,595,5703,101.00369656173,-89.6,10.4,540,540,4.82867448029548,50.1951539718202,415,540,981,540,76,0.281929347826087,0.0516304347826087,0.666440217391304,71.8919836956522,13.1657608695652,169.942255434783
541,83031,1253,4247,28.788370620792,-70.5,29.5,541,541,5.60731993272378,50.1622855512796,756,541,531,541,310,0.473387601753287,0.194113963681904,0.332498434564809,120.713838447088,49.4990607388854,84.7871008140263
542,91114,3770,12474,75.4749535543751,-69.8,30.2,542,542,5.17713066901164,50.1520858667375,1941,542,2252,542,1428,0.345312222024551,0.254047322540473,0.400640455434976,88.0546166162605,64.7820672478207,102.163316135919
543,93056,3057,9001,57.4356952323542,-66,34,543,543,4.59552398639452,50.1675884971034,1201,543,1801,543,1534,0.264770723104056,0.338183421516755,0.397045855379189,67.5165343915344,86.2367724867725,101.246693121693
544,56088,1012,4912,67.315943929327,-79.4,20.6,544,544,4.21154242675316,50.1589422211126,550,544,993,544,350,0.2905441098785,0.184891706286318,0.524564183835182,74.0887480190174,47.1473851030111,133.763866877971
545,93018,351,2919,34.7427259485565,-88,12,545,545,4.70599431556848,50.1405261175155,246,545,565,545,23,0.294964028776978,0.0275779376498801,0.677458033573141,75.2158273381295,7.03237410071942,172.751798561151
546,83040,1067,5306,47.3918630404097,-79.9,20.1,546,546,5.35892965778024,50.1292650319964,562,546,1210,546,370,0.262371615312792,0.172735760971055,0.564892623716153,66.9047619047619,44.047619047619,144.047619047619
547,91013,2526,8858,50.7485113235294,-71.5,28.5,547,547,4.95417429728759,50.0889450723057,1468,547,1435,547,822,0.394093959731544,0.220671140939597,0.385234899328859,100.493959731544,56.2711409395973,98.2348993288591
548,83049,549,2697,29.3768929006931,-79.6,20.4,548,548,5.48610130468225,50.0933517791309,314,548,563,548,134,0.310583580613254,0.132542037586548,0.556874381800198,79.1988130563798,33.7982195845697,142.00296735905
549,84075,760,3001,44.4483651295896,-74.7,25.3,549,549,5.09586704331173,50.0579484853574,381,549,537,549,236,0.330155979202773,0.204506065857886,0.465337954939341,84.1897746967071,52.1490467937608,118.661178509532
550,82003,8472,15098,87.7637917241174,-43.9,56.1,550,550,5.76019472662054,50.0098129417246,2907,550,1219,550,5179,0.312412681354111,0.556582482536271,0.131004836109618,79.6652337452982,141.928533046749,33.4062332079527
551,93014,3684,13897,67.1590705087989,-73.5,26.5,551,551,4.48528378699328,50.0347253902,2114,551,2060,551,1295,0.386542329493509,0.236789175351984,0.376668495154507,98.5682940208448,60.3812397147559,96.0504662643993
552,82005,511,3212,35.0378975987335,-84.1,15.9,552,552,5.64582978728997,50.0583285091993,336,552,603,552,111,0.32,0.105714285714286,0.574285714285714,81.6,26.9571428571429,146.442857142857
553,56016,3747,9847,49.9585904826252,-61.9,38.1,553,553,4.32974003851558,50.0378363556961,2026,553,1169,553,1330,0.447734806629834,0.293922651933702,0.258342541436464,114.172375690608,74.9502762430939,65.8773480662983
554,84068,401,2478,43.750784795151,-83.8,16.2,554,554,5.22352656449687,50.0669911087697,229,554,538,554,117,0.259049773755656,0.132352941176471,0.608597285067873,66.0576923076923,33.75,155.192307692308
555,93090,888,5810,48.0571690067654,-84.7,15.3,555,555,4.62301312039289,50.0503608223766,591,555,974,555,190,0.336752136752137,0.108262108262108,0.554985754985755,85.8717948717949,27.6068376068376,141.521367521368
556,84043,1984,7277,63.9486231647011,-72.7,27.3,556,556,5.43559540059237,49.8413885191525,817,556,1307,556,732,0.286064425770308,0.256302521008403,0.457633053221288,72.9464285714286,65.3571428571428,116.696428571429
557,84010,1558,5427,36.4018818464942,-71.3,28.7,557,557,5.08426645288724,49.801412859425,970,557,699,557,415,0.465451055662188,0.199136276391555,0.335412667946257,118.690019193858,50.7797504798464,85.5302303262956
558,81013,254,1719,57.9325773991367,-85.2,14.8,558,558,5.72998274385162,49.80328260735,120,558,95,558,50,0.452830188679245,0.188679245283019,0.358490566037736,115.471698113208,48.1132075471698,91.4150943396226
559,84029,186,1559,26.5098210299707,-88.1,11.9,559,559,5.31215897528087,49.7863543582127,134,559,244,559,23,0.334164588528678,0.057356608478803,0.608478802992519,85.211970074813,14.6259351620948,155.162094763092
560,81003,540,5166,72.8265154829933,-89.5,10.5,560,560,5.76244215457421,49.7413222904881,327,560,506,560,118,0.34384858044164,0.124079915878023,0.532071503680337,87.6813880126183,31.6403785488959,135.678233438486
561,85046,1309,8260,79.698341968623,-84.2,15.8,561,561,5.62465785374282,49.7328774061769,674,561,1118,561,516,0.292027729636049,0.223570190641248,0.484402079722704,74.4670710571924,57.0103986135182,123.522530329289
562,85039,636,3969,48.5260929778036,-84,16,562,562,5.48851643286368,49.679649810205,351,562,677,562,231,0.278792692613185,0.183478951548848,0.537728355837967,71.0921366163622,46.7871326449563,137.120730738681
563,85011,1215,5512,37.5190528993052,-78,22,563,563,5.27782582655413,49.7047670806493,704,563,744,563,330,0.395950506186727,0.185601799775028,0.418447694038245,100.967379077615,47.3284589426322,106.704161979753
564,85007,850,5167,45.446988414457,-83.5,16.5,564,564,5.39311023582927,49.7126348361935,528,564,901,564,238,0.316736652669466,0.142771445710858,0.540491901619676,80.7678464307139,36.4067186562688,137.825434913017
565,81001,12130,28289,238.452938174048,-57.1,42.9,565,565,5.7978452024107,49.6707415698148,3832,565,1349,565,7238,0.308559465335373,0.58281665190434,0.108623882760287,78.6826636605202,148.618246235607,27.6990901038731
566,85009,1194,5684,72.7742978387749,-79,21,566,566,5.61008597440432,49.6636726110831,470,566,805,566,629,0.246848739495798,0.330357142857143,0.422794117647059,62.9464285714286,84.2410714285714,107.8125
567,81015,1282,7999,152.554186964949,-84,16,567,567,5.79910903342772,49.6096803437383,454,567,721,567,621,0.252783964365256,0.345768374164811,0.401447661469933,64.4599109131403,88.1709354120267,102.369153674833
568,81004,2092,16031,351.570047223241,-87,13,568,568,5.77346072295316,49.5713262433752,1054,568,1155,568,812,0.348891095663688,0.268785170473353,0.382323733862959,88.9672293942403,68.5402184707051,97.4925521350546
569,85026,341,4431,127.288210988756,-92.3,7.7,569,569,5.66866219075942,49.5679214634422,236,569,533,569,74,0.279952550415184,0.0877817319098458,0.63226571767497,71.3879003558719,22.3843416370107,161.227758007117
570,85047,213,2076,75.0042650546675,-89.7,10.3,570,570,5.4881191866253,49.5342541174241,128,570,375,570,52,0.230630630630631,0.0936936936936937,0.675675675675676,58.8108108108108,23.8918918918919,172.297297297297
571,21013,35363,49492,19602.8261150266,-28.5,71.5,571,571,4.34197717241001,50.8305511733294,4330,571,11288,571,30082,0.0947483588621444,0.658249452954048,0.247002188183807,24.1608315098468,167.853610503282,62.9855579868709
572,21007,17677,53312,8532.4701846888,-66.8,33.2,572,572,4.3210777557515,50.8156124061907,4119,572,12854,572,12497,0.139769256871395,0.424058364438412,0.436172378690193,35.6411605022056,108.134882931795,111.223956565999
573,62011,1960,8806,230.691536258666,-77.7,22.3,573,573,5.62018411594253,50.7627748615538,815,573,2259,573,791,0.210866752910737,0.204657179818887,0.584476067270375,53.771021992238,52.1875808538163,149.041397153946
574,62108,5034,17333,619.214247022007,-71,29,574,574,5.69118570590608,50.7318568853229,1695,574,3970,574,2880,0.19836161497952,0.33703920421299,0.46459918080749,50.5822118197776,85.9449970743125,118.47279110591
575,23098,3537,5013,2012.47954099569,-29.4,70.6,575,575,4.29424763203284,50.791983636866,281,575,1464,575,2565,0.0651972157772622,0.595127610208817,0.339675174013921,16.6252900232019,151.757540603248,86.6171693735499
576,25118,375,3274,196.952707287611,-88.5,11.5,576,576,4.98200262752876,50.7430505683154,242,576,781,576,61,0.223247232472325,0.0562730627306273,0.720479704797048,56.9280442804428,14.34963099631,183.722324723247
577,62118,9079,22009,642.81869381835,-58.7,41.3,577,577,5.44100378360266,50.632137642635,1715,577,5642,577,6565,0.123186323804051,0.471555810946703,0.405257865249246,31.412512570033,120.246731791409,103.340755638558
578,63004,891,4312,307.880498383699,-79.3,20.7,578,578,6.0485157190556,50.5782020091793,336,578,1241,578,465,0.164544564152791,0.22771792360431,0.607737512242899,41.9588638589618,58.0680705190989,154.973065621939
579,62093,3715,23320,3408.32326572323,-84.1,15.9,579,579,5.53025613374086,50.6329018741267,1226,579,5600,579,2231,0.135364911118472,0.246328806448051,0.618306282433477,34.5180523352103,62.8138456442531,157.668102020537
580,62015,1468,11995,1638.59315132268,-87.8,12.2,580,580,5.66572312487581,50.6273442890129,579,580,3432,580,691,0.123139089749043,0.146958740961293,0.729902169289664,31.400467886006,37.4744789451297,186.125053168864
581,62038,3148,16220,1181.84740674116,-80.6,19.4,581,581,5.68924513940008,50.614619205084,1191,581,4080,581,1688,0.17114527949418,0.24256358672223,0.58629113378359,43.6420462710159,61.8537146141687,149.504239114815
582,63046,1545,5776,67.8955366983487,-73.3,26.7,582,582,5.93312373692474,50.6075667356794,596,582,1449,582,779,0.211048158640227,0.275849858356941,0.513101983002833,53.8172804532578,70.3417138810198,130.841005665722
583,62022,6630,20944,820.816669476009,-68.3,31.7,583,583,5.63408755642203,50.5779460010017,2051,583,5154,583,3987,0.183255897069335,0.356236597569693,0.460507505360972,46.7302537526805,90.8403323802716,117.429413867048
584,62122,1287,8076,333.785903373197,-84.1,15.9,584,584,5.71673858098478,50.5674258577147,597,584,2301,584,492,0.176106194690265,0.145132743362832,0.678761061946903,44.9070796460177,37.0088495575221,173.08407079646
585,62032,2457,13228,388.535021183353,-81.4,18.6,585,585,5.57387408962746,50.5331995638931,1157,585,3568,585,1033,0.200937825633901,0.179402570336923,0.619659604029177,51.2391455366447,45.7476554359152,158.01319902744
586,62121,2015,9786,308.795863687926,-79.4,20.6,586,586,5.49046118831074,50.5403963448792,829,586,2741,586,919,0.184673646691914,0.204722655379817,0.610603697928269,47.091779906438,52.2042771218534,155.703942971709
587,62100,3624,13966,188.011561135945,-74.1,25.9,587,587,5.67531005476119,50.5166282193822,1545,587,3725,587,1712,0.221283299914065,0.245201947865941,0.533514752219994,56.4272414780865,62.5264967058149,136.046261816099
588,63072,4467,10579,198.944782131957,-57.8,42.2,588,588,5.86603687916235,50.4713107637102,1622,588,1664,588,2427,0.28391388062314,0.424820584631542,0.291265534745318,72.3980395589007,108.329249081043,74.272711360056
589,62026,941,5358,236.267367172806,-82.4,17.6,589,589,5.58929762713005,50.4776353138166,454,589,1249,589,338,0.222439980401764,0.165605095541401,0.611954924056835,56.7221950024498,42.2292993630573,156.048505634493
